state,cases,deaths,date
New Hampshire,35609,650,12/19/2020
New Hampshire,36542,656,12/20/2020
New Hampshire,37388,656,12/21/2020
New Hampshire,38008,656,12/22/2020
New Hampshire,38512,677,12/23/2020
New Hampshire,38902,690,12/24/2020
New Hampshire,38902,690,12/25/2020
New Hampshire,39933,701,12/26/2020
New Hampshire,40809,708,12/27/2020
New Hampshire,41670,715,12/28/2020
New Hampshire,42697,735,12/29/2020
New Hampshire,43242,741,12/30/2020
New Hampshire,44028,759,12/31/2020
New Hampshire,44028,759,1/1/2021
New Hampshire,45184,769,1/2/2021
New Hampshire,46450,780,1/3/2021
New Hampshire,47328,781,1/4/2021
New Hampshire,47992,792,1/5/2021
New Hampshire,48838,816,1/6/2021
New Hampshire,49261,827,1/7/2021
New Hampshire,50152,846,1/8/2021
New Hampshire,50871,862,1/9/2021
New Hampshire,51600,869,1/10/2021
New Hampshire,52307,869,1/11/2021
New Hampshire,53148,878,1/12/2021
New Hampshire,54125,885,1/13/2021
New Hampshire,54778,897,1/14/2021
New Jersey,1,0,3/4/2020
New Jersey,2,0,3/5/2020
New Jersey,4,0,3/6/2020
New Jersey,4,0,3/7/2020
New Jersey,6,0,3/8/2020
New Jersey,11,0,3/9/2020
New Jersey,15,1,3/10/2020
New Jersey,23,1,3/11/2020
New Jersey,29,1,3/12/2020
New Jersey,50,1,3/13/2020
New Jersey,75,2,3/14/2020
New Jersey,98,2,3/15/2020
New Jersey,176,3,3/16/2020
New Jersey,268,3,3/17/2020
New Jersey,427,5,3/18/2020
New Jersey,735,9,3/19/2020
New Jersey,896,11,3/20/2020
New Jersey,1336,16,3/21/2020
New Jersey,1914,20,3/22/2020
New Jersey,2844,27,3/23/2020
New Jersey,3675,44,3/24/2020
New Jersey,4402,62,3/25/2020
New Jersey,6876,82,3/26/2020
New Jersey,8825,108,3/27/2020
New Jersey,11124,140,3/28/2020
New Jersey,13386,161,3/29/2020
New Jersey,16636,199,3/30/2020
New Jersey,18696,267,3/31/2020
New Jersey,22255,355,4/1/2020
New Jersey,25590,539,4/2/2020
New Jersey,29895,647,4/3/2020
New Jersey,34124,847,4/4/2020
New Jersey,37505,917,4/5/2020
New Jersey,41090,1005,4/6/2020
New Jersey,44416,1232,4/7/2020
New Jersey,47437,1504,4/8/2020
New Jersey,51027,1700,4/9/2020
New Jersey,54588,1932,4/10/2020
New Jersey,58151,2183,4/11/2020
New Jersey,61850,2350,4/12/2020
New Jersey,64584,2443,4/13/2020
New Jersey,68824,2805,4/14/2020
New Jersey,71030,3156,4/15/2020
New Jersey,75317,3518,4/16/2020
New Jersey,78467,3840,4/17/2020
New Jersey,81420,4070,4/18/2020
New Jersey,85301,4202,4/19/2020
New Jersey,88806,4377,4/20/2020
New Jersey,92387,4753,4/21/2020
New Jersey,95865,5063,4/22/2020
New Jersey,99989,5368,4/23/2020
New Jersey,102196,5617,4/24/2020
New Jersey,105523,5863,4/25/2020
New Jersey,109038,5938,4/26/2020
New Jersey,111188,6044,4/27/2020
New Jersey,113856,6442,4/28/2020
New Jersey,116264,6770,4/29/2020
New Jersey,118652,7228,4/30/2020
New Jersey,121190,7538,5/1/2020
New Jersey,123717,7742,5/2/2020
New Jersey,126744,7871,5/3/2020
New Jersey,128269,7910,5/4/2020
New Jersey,130593,8244,5/5/2020
New Jersey,131890,8549,5/6/2020
New Jersey,133635,8801,5/7/2020
New Jersey,135454,8952,5/8/2020
New Jersey,137085,9116,5/9/2020
New Jersey,138532,9255,5/10/2020
New Jersey,139945,9310,5/11/2020
New Jersey,140743,9508,5/12/2020
New Jersey,141560,9702,5/13/2020
New Jersey,142704,9946,5/14/2020
New Jersey,143905,10138,5/15/2020
New Jersey,145089,10249,5/16/2020
New Jersey,146334,10356,5/17/2020
New Jersey,148039,10435,5/18/2020
New Jersey,149013,10586,5/19/2020
New Jersey,150399,10747,5/20/2020
New Jersey,151472,10843,5/21/2020
New Jersey,152719,10985,5/22/2020
New Jersey,153104,11081,5/23/2020
New Jersey,154154,11133,5/24/2020
New Jersey,155092,11144,5/25/2020
New Jersey,155764,11191,5/26/2020
New Jersey,156628,11339,5/27/2020
New Jersey,157815,11401,5/28/2020
New Jersey,158844,11531,5/29/2020
New Jersey,159608,11634,5/30/2020
New Jersey,160445,11698,5/31/2020
New Jersey,160918,11721,6/1/2020
New Jersey,161545,11770,6/2/2020
New Jersey,162068,11880,6/3/2020
New Jersey,162530,11970,6/4/2020
New Jersey,163336,12049,6/5/2020
New Jersey,163893,12106,6/6/2020
New Jersey,164164,12176,6/7/2020
New Jersey,164497,12214,6/8/2020
New Jersey,164796,12303,6/9/2020
New Jersey,165346,12377,6/10/2020
New Jersey,165816,12443,6/11/2020
New Jersey,166164,12489,6/12/2020
New Jersey,166605,12589,6/13/2020
New Jersey,166881,12625,6/14/2020
New Jersey,167103,12676,6/15/2020
New Jersey,167426,12727,6/16/2020
New Jersey,167703,12769,6/17/2020
New Jersey,168107,12800,6/18/2020
New Jersey,168496,12835,6/19/2020
New Jersey,168834,12857,6/20/2020
New Jersey,169142,12870,6/21/2020
New Jersey,169415,12895,6/22/2020
New Jersey,169734,12949,6/23/2020
New Jersey,169892,12995,6/24/2020
New Jersey,172050,14872,6/25/2020
New Jersey,172438,14914,6/26/2020
New Jersey,172727,14948,6/27/2020
New Jersey,173036,14975,6/28/2020
New Jersey,173126,14992,6/29/2020
New Jersey,173521,15035,6/30/2020
New Jersey,173782,15078,7/1/2020
New Jersey,174212,15107,7/2/2020
New Jersey,174598,15164,7/3/2020
New Jersey,174889,15189,7/4/2020
New Jersey,175258,15211,7/5/2020
New Jersey,175467,15229,7/6/2020
New Jersey,175734,15281,7/7/2020
New Jersey,175986,15423,7/8/2020
New Jersey,176217,15448,7/9/2020
New Jersey,176575,15479,7/10/2020
New Jersey,176906,15525,7/11/2020
New Jersey,177245,15525,7/12/2020
New Jersey,177469,15560,7/13/2020
New Jersey,177862,15582,7/14/2020
New Jersey,178252,15634,7/15/2020
New Jersey,178475,15665,7/16/2020
New Jersey,178525,15684,7/17/2020
New Jersey,178788,15699,7/18/2020
New Jersey,178757,15706,7/19/2020
New Jersey,178937,15715,7/20/2020
New Jersey,179230,15737,7/21/2020
New Jersey,179565,15707,7/22/2020
New Jersey,179807,15730,7/23/2020
New Jersey,180265,15765,7/24/2020
New Jersey,180778,15776,7/25/2020
New Jersey,181283,15787,7/26/2020
New Jersey,181732,15804,7/27/2020
New Jersey,182215,15825,7/28/2020
New Jersey,182641,15798,7/29/2020
New Jersey,182845,15809,7/30/2020
New Jersey,183535,15819,7/31/2020
New Jersey,183904,15830,8/1/2020
New Jersey,184225,15836,8/2/2020
New Jersey,184489,15846,8/3/2020
New Jersey,184845,15857,8/4/2020
New Jersey,185180,15842,8/5/2020
New Jersey,185554,15849,8/6/2020
New Jersey,185914,15860,8/7/2020
New Jersey,186282,15869,8/8/2020
New Jersey,186626,15874,8/9/2020
New Jersey,186884,15878,8/10/2020
New Jersey,187328,15890,8/11/2020
New Jersey,187777,15885,8/12/2020
New Jersey,188433,15893,8/13/2020
New Jersey,189003,15903,8/14/2020
New Jersey,189281,15910,8/15/2020
New Jersey,189294,15912,8/16/2020
New Jersey,189606,15916,8/17/2020
New Jersey,189937,15925,8/18/2020
New Jersey,190256,15926,8/19/2020
New Jersey,190356,15932,8/20/2020
New Jersey,190646,15941,8/21/2020
New Jersey,191175,15943,8/22/2020
New Jersey,191323,15946,8/23/2020
New Jersey,191548,15946,8/24/2020
New Jersey,191850,15953,8/25/2020
New Jersey,192086,15914,8/26/2020
New Jersey,192393,15921,8/27/2020
New Jersey,192751,15930,8/28/2020
New Jersey,193100,15933,8/29/2020
New Jersey,193391,15937,8/30/2020
New Jersey,193740,15945,8/31/2020
New Jersey,194070,15950,9/1/2020
New Jersey,194378,15964,9/2/2020
New Jersey,194756,15971,9/3/2020
New Jersey,195205,15978,9/4/2020
New Jersey,195530,15985,9/5/2020
New Jersey,195841,15989,9/6/2020
New Jersey,196173,15991,9/7/2020
New Jersey,196450,15996,9/8/2020
New Jersey,196779,16009,9/9/2020
New Jersey,197203,16014,9/10/2020
New Jersey,197677,16023,9/11/2020
New Jersey,198126,16027,9/12/2020
New Jersey,198423,16031,9/13/2020
New Jersey,198757,16034,9/14/2020
New Jersey,199193,16043,9/15/2020
New Jersey,199583,16054,9/16/2020
New Jersey,200152,16057,9/17/2020
New Jersey,200639,16061,9/18/2020
New Jersey,201100,16064,9/19/2020
New Jersey,201553,16067,9/20/2020
New Jersey,201945,16069,9/21/2020
New Jersey,202371,16076,9/22/2020
New Jersey,202779,16082,9/23/2020
New Jersey,203343,16091,9/24/2020
New Jersey,203891,16097,9/25/2020
New Jersey,204641,16103,9/26/2020
New Jersey,205339,16106,9/27/2020
New Jersey,205898,16107,9/28/2020
New Jersey,206354,16117,9/29/2020
New Jersey,207062,16122,9/30/2020
New Jersey,207676,16127,10/1/2020
New Jersey,208416,16131,10/2/2020
New Jersey,209363,16135,10/3/2020
New Jersey,209989,16136,10/4/2020
New Jersey,210500,16138,10/5/2020
New Jersey,211129,16147,10/6/2020
New Jersey,211638,16152,10/7/2020
New Jersey,212936,16161,10/8/2020
New Jersey,213801,16164,10/9/2020
New Jersey,214665,16171,10/10/2020
New Jersey,215416,16174,10/11/2020
New Jersey,215885,16175,10/12/2020
New Jersey,216873,16182,10/13/2020
New Jersey,217812,16191,10/14/2020
New Jersey,218783,16197,10/15/2020
New Jersey,219593,16202,10/16/2020
New Jersey,220527,16204,10/17/2020
New Jersey,221802,16211,10/18/2020
New Jersey,222994,16214,10/19/2020
New Jersey,223982,16227,10/20/2020
New Jersey,225012,16245,10/21/2020
New Jersey,226174,16263,10/22/2020
New Jersey,227219,16273,10/23/2020
New Jersey,229128,16281,10/24/2020
New Jersey,230257,16285,10/25/2020
New Jersey,231473,16292,10/26/2020
New Jersey,233120,16306,10/27/2020
New Jersey,234790,16324,10/28/2020
New Jersey,236340,16332,10/29/2020
New Jersey,238316,16339,10/30/2020
New Jersey,239679,16350,10/31/2020
New Jersey,241422,16354,11/1/2020
New Jersey,242790,16357,11/2/2020
New Jersey,244614,16371,11/3/2020
New Jersey,247057,16391,11/4/2020
New Jersey,249019,16403,11/5/2020
New Jersey,251180,16416,11/6/2020
New Jersey,254382,16425,11/7/2020
New Jersey,256395,16429,11/8/2020
New Jersey,258453,16440,11/9/2020
New Jersey,262230,16461,11/10/2020
New Jersey,265295,16476,11/11/2020
New Jersey,268787,16495,11/12/2020
New Jersey,272184,16522,11/13/2020
New Jersey,276537,16548,11/14/2020
New Jersey,281075,16566,11/15/2020
New Jersey,283294,16580,11/16/2020
New Jersey,287320,16618,11/17/2020
New Jersey,291374,16655,11/18/2020
New Jersey,295556,16689,11/19/2020
New Jersey,299182,16712,11/20/2020
New Jersey,303851,16746,11/21/2020
New Jersey,307819,16761,11/22/2020
New Jersey,311400,16772,11/23/2020
New Jersey,315675,16819,11/24/2020
New Jersey,319734,16886,11/25/2020
New Jersey,324207,16925,11/26/2020
New Jersey,328302,16942,11/27/2020
New Jersey,332104,16965,11/28/2020
New Jersey,335943,16978,11/29/2020
New Jersey,339133,16993,11/30/2020
New Jersey,343739,17083,12/1/2020
New Jersey,348042,17145,12/2/2020
New Jersey,352835,17209,12/3/2020
New Jersey,358498,17255,12/4/2020
New Jersey,363822,17306,12/5/2020
New Jersey,369852,17321,12/6/2020
New Jersey,373415,17336,12/7/2020
New Jersey,378891,17426,12/8/2020
New Jersey,383354,17542,12/9/2020
New Jersey,388474,17608,12/10/2020
New Jersey,392124,17662,12/11/2020
New Jersey,398364,17732,12/12/2020
New Jersey,402518,17751,12/13/2020
New Jersey,407316,17775,12/14/2020
New Jersey,411282,17872,12/15/2020
New Jersey,416983,18003,12/16/2020
New Jersey,421238,18080,12/17/2020
New Jersey,425134,18124,12/18/2020
New Jersey,429325,18173,12/19/2020
New Jersey,434500,18194,12/20/2020
New Jersey,437671,18223,12/21/2020
New Jersey,442274,18326,12/22/2020
New Jersey,447083,18466,12/23/2020
New Jersey,451787,18544,12/24/2020
New Jersey,456847,18595,12/25/2020
New Jersey,460846,18613,12/26/2020
New Jersey,463166,18630,12/27/2020
New Jersey,465910,18651,12/28/2020
New Jersey,469567,18777,12/29/2020
New Jersey,474285,18952,12/30/2020
New Jersey,479381,19042,12/31/2020
New Jersey,484882,19160,1/1/2021
New Jersey,490393,19187,1/2/2021
New Jersey,494063,19208,1/3/2021
New Jersey,545155,19244,1/4/2021
New Jersey,551419,19382,1/5/2021
New Jersey,557271,19523,1/6/2021
New Jersey,564750,19646,1/7/2021
New Jersey,571771,19756,1/8/2021
New Jersey,579182,19854,1/9/2021
New Jersey,584828,19886,1/10/2021
New Jersey,590165,19932,1/11/2021
New Jersey,594751,20039,1/12/2021
New Jersey,602629,20166,1/13/2021
New Jersey,609721,20253,1/14/2021
New Mexico,4,0,3/11/2020
New Mexico,6,0,3/12/2020
New Mexico,10,0,3/13/2020
New Mexico,13,0,3/14/2020
New Mexico,17,0,3/15/2020
New Mexico,21,0,3/16/2020
New Mexico,23,0,3/17/2020
New Mexico,28,0,3/18/2020
New Mexico,35,0,3/19/2020
New Mexico,43,0,3/20/2020
New Mexico,57,0,3/21/2020
New Mexico,65,0,3/22/2020
New Mexico,83,0,3/23/2020
New Mexico,100,0,3/24/2020
New Mexico,113,1,3/25/2020
New Mexico,136,1,3/26/2020
New Mexico,191,1,3/27/2020
New Mexico,210,2,3/28/2020
New Mexico,237,2,3/29/2020
New Mexico,282,4,3/30/2020
New Mexico,315,5,3/31/2020
New Mexico,363,6,4/1/2020
New Mexico,403,7,4/2/2020
New Mexico,495,10,4/3/2020
New Mexico,544,11,4/4/2020
New Mexico,624,12,4/5/2020
New Mexico,686,12,4/6/2020
New Mexico,794,13,4/7/2020
New Mexico,865,16,4/8/2020
New Mexico,989,17,4/9/2020
New Mexico,1090,19,4/10/2020
New Mexico,1174,20,4/11/2020
New Mexico,1245,26,4/12/2020
New Mexico,1345,31,4/13/2020
New Mexico,1407,36,4/14/2020
New Mexico,1484,36,4/15/2020
New Mexico,1597,44,4/16/2020
New Mexico,1711,51,4/17/2020
New Mexico,1798,53,4/18/2020
New Mexico,1845,55,4/19/2020
New Mexico,1971,58,4/20/2020
New Mexico,2072,65,4/21/2020
New Mexico,2210,71,4/22/2020
New Mexico,2379,78,4/23/2020
New Mexico,2524,84,4/24/2020
New Mexico,2662,93,4/25/2020
New Mexico,2728,99,4/26/2020
New Mexico,2825,104,4/27/2020
New Mexico,2975,110,4/28/2020
New Mexico,3213,112,4/29/2020
New Mexico,3411,123,4/30/2020
New Mexico,3513,131,5/1/2020
New Mexico,3732,139,5/2/2020
New Mexico,3850,151,5/3/2020
New Mexico,4030,156,5/4/2020
New Mexico,4137,162,5/5/2020
New Mexico,4290,169,5/6/2020
New Mexico,4492,172,5/7/2020
New Mexico,4673,181,5/8/2020
New Mexico,4778,191,5/9/2020
New Mexico,4863,200,5/10/2020
New Mexico,5069,208,5/11/2020
New Mexico,5212,219,5/12/2020
New Mexico,5364,231,5/13/2020
New Mexico,5503,242,5/14/2020
New Mexico,5662,253,5/15/2020
New Mexico,5847,259,5/16/2020
New Mexico,5938,265,5/17/2020
New Mexico,6096,270,5/18/2020
New Mexico,6192,276,5/19/2020
New Mexico,6338,283,5/20/2020
New Mexico,6472,294,5/21/2020
New Mexico,6625,302,5/22/2020
New Mexico,6795,308,5/23/2020
New Mexico,6943,317,5/24/2020
New Mexico,7026,320,5/25/2020
New Mexico,7130,325,5/26/2020
New Mexico,7252,329,5/27/2020
New Mexico,7364,335,5/28/2020
New Mexico,7493,344,5/29/2020
New Mexico,7624,351,5/30/2020
New Mexico,7689,356,5/31/2020
New Mexico,7800,362,6/1/2020
New Mexico,8024,367,6/2/2020
New Mexico,8140,375,6/3/2020
New Mexico,8353,383,6/4/2020
New Mexico,8672,387,6/5/2020
New Mexico,8800,392,6/6/2020
New Mexico,8940,396,6/7/2020
New Mexico,9062,400,6/8/2020
New Mexico,9105,404,6/9/2020
New Mexico,9250,410,6/10/2020
New Mexico,9368,421,6/11/2020
New Mexico,9526,426,6/12/2020
New Mexico,9621,431,6/13/2020
New Mexico,9723,435,6/14/2020
New Mexico,9845,440,6/15/2020
New Mexico,9933,447,6/16/2020
New Mexico,10065,452,6/17/2020
New Mexico,10153,456,6/18/2020
New Mexico,10260,464,6/19/2020
New Mexico,10430,466,6/20/2020
New Mexico,10565,469,6/21/2020
New Mexico,10694,469,6/22/2020
New Mexico,10838,476,6/23/2020
New Mexico,10990,480,6/24/2020
New Mexico,11192,485,6/25/2020
New Mexico,11408,489,6/26/2020
New Mexico,11619,491,6/27/2020
New Mexico,11809,492,6/28/2020
New Mexico,11982,493,6/29/2020
New Mexico,12147,497,6/30/2020
New Mexico,12276,500,7/1/2020
New Mexico,12520,503,7/2/2020
New Mexico,12776,511,7/3/2020
New Mexico,13063,513,7/4/2020
New Mexico,13256,513,7/5/2020
New Mexico,13507,515,7/6/2020
New Mexico,13727,519,7/7/2020
New Mexico,14017,527,7/8/2020
New Mexico,14251,533,7/9/2020
New Mexico,14549,539,7/10/2020
New Mexico,14773,543,7/11/2020
New Mexico,15028,545,7/12/2020
New Mexico,15291,548,7/13/2020
New Mexico,15514,551,7/14/2020
New Mexico,15841,557,7/15/2020
New Mexico,16138,562,7/16/2020
New Mexico,16456,565,7/17/2020
New Mexico,16736,569,7/18/2020
New Mexico,16971,571,7/19/2020
New Mexico,17215,578,7/20/2020
New Mexico,17517,588,7/21/2020
New Mexico,17828,591,7/22/2020
New Mexico,18163,596,7/23/2020
New Mexico,18475,601,7/24/2020
New Mexico,18788,607,7/25/2020
New Mexico,19053,614,7/26/2020
New Mexico,19502,619,7/27/2020
New Mexico,19791,626,7/28/2020
New Mexico,20136,632,7/29/2020
New Mexico,20388,635,7/30/2020
New Mexico,20600,642,7/31/2020
New Mexico,20796,651,8/1/2020
New Mexico,21016,654,8/2/2020
New Mexico,21130,655,8/3/2020
New Mexico,21340,658,8/4/2020
New Mexico,21566,667,8/5/2020
New Mexico,21773,669,8/6/2020
New Mexico,21965,675,8/7/2020
New Mexico,22115,681,8/8/2020
New Mexico,22315,685,8/9/2020
New Mexico,22444,690,8/10/2020
New Mexico,22643,693,8/11/2020
New Mexico,22816,695,8/12/2020
New Mexico,22987,697,8/13/2020
New Mexico,23160,703,8/14/2020
New Mexico,23302,711,8/15/2020
New Mexico,23408,714,8/16/2020
New Mexico,23500,718,8/17/2020
New Mexico,23579,723,8/18/2020
New Mexico,23749,729,8/19/2020
New Mexico,23951,734,8/20/2020
New Mexico,24095,739,8/21/2020
New Mexico,24302,743,8/22/2020
New Mexico,24396,745,8/23/2020
New Mexico,24469,747,8/24/2020
New Mexico,24535,750,8/25/2020
New Mexico,24732,755,8/26/2020
New Mexico,24920,764,8/27/2020
New Mexico,25042,767,8/28/2020
New Mexico,25178,769,8/29/2020
New Mexico,25283,770,8/30/2020
New Mexico,25352,779,8/31/2020
New Mexico,25460,787,9/1/2020
New Mexico,25612,790,9/2/2020
New Mexico,25812,791,9/3/2020
New Mexico,25902,794,9/4/2020
New Mexico,26048,800,9/5/2020
New Mexico,26107,803,9/6/2020
New Mexico,26144,807,9/7/2020
New Mexico,26181,807,9/8/2020
New Mexico,26268,813,9/9/2020
New Mexico,26429,816,9/10/2020
New Mexico,26563,818,9/11/2020
New Mexico,26661,821,9/12/2020
New Mexico,26761,823,9/13/2020
New Mexico,26842,823,9/14/2020
New Mexico,26923,830,9/15/2020
New Mexico,27041,832,9/16/2020
New Mexico,27199,836,9/17/2020
New Mexico,27350,841,9/18/2020
New Mexico,27512,847,9/19/2020
New Mexico,27579,849,9/20/2020
New Mexico,27683,851,9/21/2020
New Mexico,27790,854,9/22/2020
New Mexico,27987,857,9/23/2020
New Mexico,28224,859,9/24/2020
New Mexico,28487,865,9/25/2020
New Mexico,28692,870,9/26/2020
New Mexico,28844,870,9/27/2020
New Mexico,28985,873,9/28/2020
New Mexico,29157,875,9/29/2020
New Mexico,29435,877,9/30/2020
New Mexico,29661,882,10/1/2020
New Mexico,30000,887,10/2/2020
New Mexico,30296,890,10/3/2020
New Mexico,30477,892,10/4/2020
New Mexico,30632,894,10/5/2020
New Mexico,30947,894,10/6/2020
New Mexico,31372,896,10/7/2020
New Mexico,31756,899,10/8/2020
New Mexico,32241,902,10/9/2020
New Mexico,32722,907,10/10/2020
New Mexico,32983,911,10/11/2020
New Mexico,33362,915,10/12/2020
New Mexico,33713,918,10/13/2020
New Mexico,34290,921,10/14/2020
New Mexico,34958,922,10/15/2020
New Mexico,35770,928,10/16/2020
New Mexico,36343,929,10/17/2020
New Mexico,36788,934,10/18/2020
New Mexico,37302,935,10/19/2020
New Mexico,37896,942,10/20/2020
New Mexico,38715,950,10/21/2020
New Mexico,39377,953,10/22/2020
New Mexico,40168,960,10/23/2020
New Mexico,41040,965,10/24/2020
New Mexico,41863,967,10/25/2020
New Mexico,42586,976,10/26/2020
New Mexico,43169,980,10/27/2020
New Mexico,43826,991,10/28/2020
New Mexico,44904,994,10/29/2020
New Mexico,45909,1007,10/30/2020
New Mexico,46490,1018,10/31/2020
New Mexico,47232,1026,11/1/2020
New Mexico,48104,1036,11/2/2020
New Mexico,49240,1045,11/3/2020
New Mexico,50251,1059,11/4/2020
New Mexico,51110,1082,11/5/2020
New Mexico,52394,1088,11/6/2020
New Mexico,53671,1104,11/7/2020
New Mexico,54881,1118,11/8/2020
New Mexico,56289,1130,11/9/2020
New Mexico,57547,1144,11/10/2020
New Mexico,59034,1158,11/11/2020
New Mexico,60776,1176,11/12/2020
New Mexico,62006,1198,11/13/2020
New Mexico,63171,1208,11/14/2020
New Mexico,64201,1215,11/15/2020
New Mexico,65454,1236,11/16/2020
New Mexico,67559,1264,11/17/2020
New Mexico,70452,1290,11/18/2020
New Mexico,74116,1302,11/19/2020
New Mexico,77098,1327,11/20/2020
New Mexico,79440,1352,11/21/2020
New Mexico,81896,1385,11/22/2020
New Mexico,84148,1402,11/23/2020
New Mexico,86247,1430,11/24/2020
New Mexico,88102,1451,11/25/2020
New Mexico,89796,1469,11/26/2020
New Mexico,91852,1504,11/27/2020
New Mexico,93982,1527,11/28/2020
New Mexico,95417,1540,11/29/2020
New Mexico,97095,1568,11/30/2020
New Mexico,99419,1589,12/1/2020
New Mexico,100963,1629,12/2/2020
New Mexico,102873,1673,12/3/2020
New Mexico,104935,1706,12/4/2020
New Mexico,106856,1738,12/5/2020
New Mexico,108088,1749,12/6/2020
New Mexico,109947,1756,12/7/2020
New Mexico,111191,1789,12/8/2020
New Mexico,112950,1823,12/9/2020
New Mexico,114731,1846,12/10/2020
New Mexico,116565,1889,12/11/2020
New Mexico,118358,1913,12/12/2020
New Mexico,119800,1957,12/13/2020
New Mexico,121299,1978,12/14/2020
New Mexico,122557,2006,12/15/2020
New Mexico,124357,2049,12/16/2020
New Mexico,126045,2103,12/17/2020
New Mexico,127500,2128,12/18/2020
New Mexico,128930,2155,12/19/2020
New Mexico,129993,2171,12/20/2020
New Mexico,130808,2180,12/21/2020
New Mexico,132075,2203,12/22/2020
New Mexico,133242,2243,12/23/2020
New Mexico,135166,2272,12/24/2020
New Mexico,136622,2309,12/25/2020
New Mexico,137227,2318,12/26/2020
New Mexico,137968,2348,12/27/2020
New Mexico,138659,2384,12/28/2020
New Mexico,139908,2405,12/29/2020
New Mexico,141219,2438,12/30/2020
New Mexico,142897,2479,12/31/2020
New Mexico,144142,2504,1/1/2021
New Mexico,145379,2536,1/2/2021
New Mexico,146394,2553,1/3/2021
New Mexico,147315,2576,1/4/2021
New Mexico,148499,2596,1/5/2021
New Mexico,149984,2643,1/6/2021
New Mexico,151819,2682,1/7/2021
New Mexico,153456,2712,1/8/2021
New Mexico,154954,2734,1/9/2021
New Mexico,156157,2751,1/10/2021
New Mexico,157087,2766,1/11/2021
New Mexico,157974,2796,1/12/2021
New Mexico,159119,2809,1/13/2021
New Mexico,160543,2838,1/14/2021
New York,1,0,3/1/2020
New York,1,0,3/2/2020
New York,2,0,3/3/2020
New York,11,0,3/4/2020
New York,22,0,3/5/2020
New York,44,0,3/6/2020
New York,89,0,3/7/2020
New York,106,0,3/8/2020
New York,142,0,3/9/2020
New York,173,0,3/10/2020
New York,217,0,3/11/2020
New York,326,0,3/12/2020
New York,421,0,3/13/2020
New York,610,2,3/14/2020
New York,732,6,3/15/2020
New York,950,10,3/16/2020
New York,1375,18,3/17/2020
New York,2387,32,3/18/2020
New York,4161,39,3/19/2020
New York,7113,68,3/20/2020
New York,10371,95,3/21/2020
New York,15188,142,3/22/2020
New York,20899,183,3/23/2020
New York,25704,264,3/24/2020
New York,33117,381,3/25/2020
New York,39058,502,3/26/2020
New York,44746,645,3/27/2020
New York,53517,935,3/28/2020
New York,59783,1180,3/29/2020
New York,67504,1512,3/30/2020
New York,76211,1929,3/31/2020
New York,84364,2415,4/1/2020
New York,93360,2963,4/2/2020
New York,103689,3716,4/3/2020
New York,115963,4535,4/4/2020
New York,124085,5335,4/5/2020
New York,133389,6149,4/6/2020
New York,141703,7185,4/7/2020
New York,151271,8138,4/8/2020
New York,162036,9166,4/9/2020
New York,172830,10162,4/10/2020
New York,182990,11159,4/11/2020
New York,191425,12116,4/12/2020
New York,197973,12998,4/13/2020
New York,205375,14001,4/14/2020
New York,217130,14937,4/15/2020
New York,225761,15669,4/16/2020
New York,233293,16473,4/17/2020
New York,240542,17141,4/18/2020
New York,246741,17793,4/19/2020
New York,251608,18412,4/20/2020
New York,255932,19040,4/21/2020
New York,261591,19647,4/22/2020
New York,267932,20212,4/23/2020
New York,276218,20759,4/24/2020
New York,286901,21326,4/25/2020
New York,292914,21804,4/26/2020
New York,296991,22267,4/27/2020
New York,300276,22777,4/28/2020
New York,304994,23287,4/29/2020
New York,309696,23616,4/30/2020
New York,313575,23841,5/1/2020
New York,318134,24035,5/2/2020
New York,321833,24576,5/3/2020
New York,324357,24788,5/4/2020
New York,326659,25028,5/5/2020
New York,329405,25956,5/6/2020
New York,332931,26206,5/7/2020
New York,335804,26358,5/8/2020
New York,338519,26584,5/9/2020
New York,340657,26798,5/10/2020
New York,342267,27003,5/11/2020
New York,343705,27282,5/12/2020
New York,345828,27448,5/13/2020
New York,348192,27617,5/14/2020
New York,350951,27755,5/15/2020
New York,353136,27953,5/16/2020
New York,355037,28168,5/17/2020
New York,356278,28302,5/18/2020
New York,357757,28437,5/19/2020
New York,359235,28540,5/20/2020
New York,361313,28663,5/21/2020
New York,362991,28802,5/22/2020
New York,364745,28900,5/23/2020
New York,366346,29046,5/24/2020
New York,367625,29138,5/25/2020
New York,368669,29241,5/26/2020
New York,369801,29339,5/27/2020
New York,371559,29438,5/28/2020
New York,373108,29535,5/29/2020
New York,374471,29612,5/30/2020
New York,375575,29699,5/31/2020
New York,376520,29766,6/1/2020
New York,377881,29847,6/2/2020
New York,378924,29918,6/3/2020
New York,379977,30011,6/4/2020
New York,381019,30066,6/5/2020
New York,382102,30123,6/6/2020
New York,382879,30183,6/7/2020
New York,383591,30239,6/8/2020
New York,384281,30309,6/9/2020
New York,384945,30376,6/10/2020
New York,385669,30431,6/11/2020
New York,386490,30511,6/12/2020
New York,387402,30565,6/13/2020
New York,388096,30605,6/14/2020
New York,388719,30645,6/15/2020
New York,389349,30683,6/16/2020
New York,389910,30722,6/17/2020
New York,390536,30767,6/18/2020
New York,391330,30816,6/19/2020
New York,392037,30839,6/20/2020
New York,392702,30884,6/21/2020
New York,393257,30934,6/22/2020
New York,393855,30970,6/23/2020
New York,394430,31001,6/24/2020
New York,395168,31029,6/25/2020
New York,395972,31075,6/26/2020
New York,396669,31105,6/27/2020
New York,397293,31137,6/28/2020
